,direction_id,route_id,stop_id,stop_sequence,stop_name,stop_lat,stop_lon,precinct
2075,1,M103,402811,7,LEXINGTON AV/E 110 ST,40.794544,-73.944667,23.0
2076,1,M103,401973,9,LEXINGTON AV/E 104 ST,40.79057,-73.947556,23.0
2077,1,M103,401974,10,LEXINGTON AV/E 102 ST,40.789366,-73.948437,23.0
2078,1,M103,402816,11,LEXINGTON AV/E 100 ST,40.78827,-73.949209,23.0
2079,1,M103,403749,12,LEXINGTON AV/E 98 ST,40.787269,-73.949971,23.0
2497,1,M101,403417,41,LEXINGTON AV/E 106 ST,40.791892,-73.946585,23.0
2510,1,M101,402809,39,LEXINGTON AV/E 114 ST,40.797178,-73.942746,23.0
2511,1,M101,402811,40,LEXINGTON AV/E 110 ST,40.794544,-73.944667,23.0
2512,1,M101,401973,42,LEXINGTON AV/E 104 ST,40.79057,-73.947556,23.0
2513,1,M101,401974,43,LEXINGTON AV/E 102 ST,40.789366,-73.948437,23.0
2514,1,M101,402816,44,LEXINGTON AV/E 100 ST,40.78827,-73.949209,23.0
2515,1,M101,403749,45,LEXINGTON AV/E 98 ST,40.787269,-73.949971,23.0
2573,1,M106,403326,1,E 105 ST/FDR  DR,40.788277,-73.93884,23.0
2574,1,M106,401968,2,E 105 ST/1 AV,40.788901,-73.940313,23.0
2575,1,M106,401969,3,E 106 ST/1 AV,40.789898,-73.940478,23.0
2576,1,M106,401970,4,E 106 ST/2 AV,40.790769,-73.942597,23.0
2577,1,M106,401971,5,E 106 ST/3 AV,40.791597,-73.944502,23.0
2578,1,M106,404079,6,E 106 ST/LEXINGTON AV,40.792464,-73.946569,23.0
2579,1,M106,404080,7,E 106 ST/MADISON AV,40.793835,-73.949832,23.0
2596,1,M96,401954,1,E 97 ST/1 AV,40.784528,-73.945491,23.0
2597,1,M96,401955,2,E 97 ST/2 AV,40.784894,-73.946279,23.0
2598,1,M96,403632,3,E 96 ST/2 AV,40.784335,-73.94722,23.0
2599,1,M96,401957,4,E 96 ST/3 AV,40.785357,-73.949465,23.0
2600,1,M96,401958,5,E 96 ST/LEXINGTON AV,40.786099,-73.951246,23.0
2601,1,M96,401960,6,E 96 ST/MADISON AV,40.787241,-73.953875,23.0
2602,1,M96,401961,7,E 97 ST/5 AV,40.788581,-73.955047,23.0
2614,1,M98,403417,12,LEXINGTON AV/E 106 ST,40.791892,-73.946585,23.0
2621,1,M102,403417,20,LEXINGTON AV/E 106 ST,40.791892,-73.946585,23.0
2641,1,M102,402809,18,LEXINGTON AV/E 114 ST,40.797178,-73.942746,23.0
2642,1,M102,402811,19,LEXINGTON AV/E 110 ST,40.794544,-73.944667,23.0
2643,1,M102,401973,21,LEXINGTON AV/E 104 ST,40.79057,-73.947556,23.0
2644,1,M102,401974,22,LEXINGTON AV/E 102 ST,40.789366,-73.948437,23.0
2645,1,M102,402816,23,LEXINGTON AV/E 100 ST,40.78827,-73.949209,23.0
2646,1,M102,403749,24,LEXINGTON AV/E 98 ST,40.787269,-73.949971,23.0
444,0,M2,400241,59,ADAM C POWELL BL/W 145 ST,40.821878,-73.938687,32.0
445,0,M2,400242,60,ADAM C POWELL BL/W 147 ST,40.823105,-73.937789,32.0
446,0,M2,404129,61,ADAM C POWELL BL/W 149 ST,40.82426,-73.936943,32.0
447,0,M2,403338,62,ADAM C POWELL BL/W 151 ST,40.825612,-73.935955,32.0
448,0,M2,404837,63,ADAM C POWELL BL/W 153 ST,40.826531,-73.935264,32.0
481,0,M2,400233,51,ADAM C POWELL BL/W 127 ST,40.810475,-73.947009,32.0
482,0,M2,400234,52,ADAM C POWELL BL/W 129 ST,40.811718,-73.946105,32.0
483,0,M2,400236,53,ADAM C POWELL BL/W 133 ST,40.81419,-73.9443,32.0
484,0,M2,400237,54,ADAM C POWELL BL/W 135 ST,40.815549,-73.943309,32.0
485,0,M2,400227,55,ADAM C POWELL BL/W 137 ST,40.816789,-73.942405,32.0
486,0,M2,400238,56,ADAM C POWELL BL/W 139 ST,40.818034,-73.94149,32.0
487,0,M2,400239,57,ADAM C POWELL BL/W 141 ST,40.819296,-73.940571,32.0
488,0,M2,400240,58,ADAM C POWELL BL/W 143 ST,40.820515,-73.939681,32.0
563,0,M1,400061,60,W 139 ST/5 AV,40.815616,-73.936283,32.0
564,0,M1,400062,61,MALCOLM X BL/W 139 ST,40.81694,-73.938615,32.0
565,0,M1,404335,62,MALCOLM X BL/W 142 ST,40.818795,-73.937266,32.0
566,0,M1,400065,63,MALCOLM X BL/W 145 ST,40.82068,-73.935873,32.0
567,0,M1,400066,64,W 147 ST/MALCOLM X BL,40.821952,-73.935729,32.0
568,0,M1,400067,65,W 147 ST/ADAM C POWELL BL,40.822853,-73.937867,32.0
569,0,M1,803003,66,146 ST/LENOX AV,40.821204,-73.936042,32.0
620,0,M3,400398,52,ST NICHOLAS AV/W 127 ST,40.812206,-73.951155,32.0
621,0,M3,400399,53,ST NICHOLAS AV/W 130 ST,40.814014,-73.949575,32.0
622,0,M3,400400,54,ST NICHOLAS AV/W 133 ST,40.815562,-73.948647,32.0
623,0,M3,400401,55,ST NICHOLAS AV/W 135 ST,40.81728,-73.947885,32.0
624,0,M3,403776,56,ST NICHOLAS AV/W 137 ST,40.818358,-73.94731,32.0
625,0,M3,400403,57,ST NICHOLAS AV/W 139 ST,40.82015,-73.946481,32.0
626,0,M3,400404,58,ST NICHOLAS AV/W 141 ST,40.821124,-73.946034,32.0
802,0,M7,400062,58,MALCOLM X BL/W 139 ST,40.81694,-73.938615,32.0
803,0,M7,404335,59,MALCOLM X BL/W 142 ST,40.818795,-73.937266,32.0
804,0,M7,400065,60,MALCOLM X BL/W 145 ST,40.82068,-73.935873,32.0
805,0,M7,400066,61,W 147 ST/MALCOLM X BL,40.821952,-73.935729,32.0
806,0,M7,400067,62,W 147 ST/ADAM C POWELL BL,40.822853,-73.937867,32.0
807,0,M7,803003,63,146 ST/LENOX AV,40.821204,-73.936042,32.0
812,0,M7,401051,53,MALCOLM X BL/W 127 ST,40.809382,-73.944138,32.0
813,0,M7,401052,54,MALCOLM X BL/W 129 ST,40.810635,-73.943223,32.0
814,0,M7,405014,55,MALCOLM X BL/W 132 ST,40.812501,-73.941856,32.0
815,0,M7,401055,56,MALCOLM X BL/W 135 ST,40.813931,-73.940833,32.0
816,0,M7,401056,57,MALCOLM X BL/W 137 ST,40.81575,-73.939483,32.0
908,0,M10,401274,31,FRED DOUGLASS BL/W 127 ST,40.811747,-73.949887,32.0
909,0,M10,401275,32,FRED DOUGLASS BL/W 129 ST,40.812894,-73.949048,32.0
910,0,M10,401276,33,FRED DOUGLASS BL/W 131 ST,40.81414,-73.948137,32.0
911,0,M10,401277,34,FRED DOUGLASS BL/W 133 ST,40.815432,-73.94719,32.0
912,0,M10,403982,35,FRED DOUGLASS BL/W 135 ST,40.816771,-73.946213,32.0
913,0,M10,403832,36,FRED DOUGLASS BL/W 138 ST,40.818645,-73.944849,32.0
914,0,M10,401281,37,FRED DOUGLASS BL/W 141 ST,40.820541,-73.943464,32.0
915,0,M10,401282,38,FRED DOUGLASS BL/W 143 ST,40.821759,-73.942574,32.0
916,0,M10,403826,39,FRED DOUGLASS BL/W 145 ST,40.82312,-73.941579,32.0
917,0,M10,404825,40,FRED DOUGLASS BL/W 148 ST,40.824928,-73.940255,32.0
918,0,M10,404325,41,FRED DOUGLASS BL/MACOMBS PL,40.825817,-73.939658,32.0
919,0,M10,401286,42,FRED DOUGLASS BL/W 153 ST,40.82813,-73.937918,32.0
920,0,M10,401287,43,FRED DOUGLASS BL/W 155 ST,40.829277,-73.937054,32.0
921,0,M10,401288,44,FRED DOUGLASS BL/W 158 ST,40.831209,-73.935693,32.0
1267,0,M102,400062,55,MALCOLM X BL/W 139 ST,40.81694,-73.938615,32.0
1268,0,M102,404335,56,MALCOLM X BL/W 142 ST,40.818795,-73.937266,32.0
1269,0,M102,400065,57,MALCOLM X BL/W 145 ST,40.82068,-73.935873,32.0
1270,0,M102,400066,58,W 147 ST/MALCOLM X BL,40.821952,-73.935729,32.0
1271,0,M102,400067,59,W 147 ST/ADAM C POWELL BL,40.822853,-73.937867,32.0
1276,0,M102,401051,50,MALCOLM X BL/W 127 ST,40.809382,-73.944138,32.0
1277,0,M102,401052,51,MALCOLM X BL/W 129 ST,40.810635,-73.943223,32.0
1278,0,M102,405014,52,MALCOLM X BL/W 132 ST,40.812501,-73.941856,32.0
1279,0,M102,401055,53,MALCOLM X BL/W 135 ST,40.813931,-73.940833,32.0
1280,0,M102,401056,54,MALCOLM X BL/W 137 ST,40.81575,-73.939483,32.0
1315,0,M102,803024,60,W 146 ST/MALCOLM X  BL,40.821199,-73.936118,32.0
1830,1,M2,400271,11,ADAM C POWELL BL/W 154 ST,40.827305,-73.935386,32.0
1831,1,M2,400272,12,ADAM C POWELL BL/W 151 ST,40.826047,-73.936048,32.0
1832,1,M2,400273,13,ADAM C POWELL BL/W 149 ST,40.824628,-73.937101,32.0
1833,1,M2,400274,14,ADAM C POWELL BL/W 148 ST,40.823366,-73.938028,32.0
1834,1,M2,400275,15,ADAM C POWELL BL/W 145 ST,40.821387,-73.939471,32.0
1835,1,M2,400276,16,ADAM C POWELL BL/W 142 ST,40.819535,-73.94082,32.0
1836,1,M2,400277,17,ADAM C POWELL BL/W 140 ST,40.818303,-73.941721,32.0
1837,1,M2,400278,18,ADAM C POWELL BL/W 138 ST,40.817028,-73.942661,32.0
1838,1,M2,400279,19,ADAM C POWELL BL/W 135 ST,40.815277,-73.943909,32.0
1839,1,M2,400280,20,ADAM C POWELL BL/W 132 ST,40.813155,-73.945461,32.0
1840,1,M2,400281,21,ADAM C POWELL BL/W 130 ST,40.812037,-73.946257,32.0
1841,1,M2,400282,22,ADAM C POWELL BL/W 128 ST,40.810701,-73.947255,32.0
1921,1,M1,405284,1,MALCOLM X BL/W 146 ST,40.821082,-73.935896,32.0
1922,1,M1,400088,2,MALCOLM X BL/W 145 ST,40.820359,-73.93646,32.0
1923,1,M1,400089,3,MALCOLM X BL/W 142 ST,40.818247,-73.938003,32.0
1924,1,M1,400091,4,W 139 ST/MALCOLM X BL,40.816381,-73.938746,32.0
1925,1,M1,400092,5,5 AV/W 138 ST,40.815202,-73.93598,32.0
1926,1,M1,400093,6,5 AV/W 137 ST,40.813791,-73.937003,32.0
1927,1,M1,400094,7,5 AV/W 135 ST,40.812365,-73.938045,32.0
1928,1,M1,400095,8,5 AV/W 132 ST,40.81062,-73.939282,32.0
1929,1,M1,400096,9,5 AV/W 130 ST,40.809347,-73.940208,32.0
1930,1,M1,400097,10,5 AV/W 128 ST,40.808076,-73.941141,32.0
2163,1,M7,400088,2,MALCOLM X BL/W 145 ST,40.820359,-73.93646,32.0
2164,1,M7,400089,3,MALCOLM X BL/W 142 ST,40.818247,-73.938003,32.0
2165,1,M7,400087,1,W 146 ST/MALCOLM X BL,40.821178,-73.935956,32.0
2166,1,M7,404339,4,MALCOLM X BL/W 139 ST,40.816345,-73.939396,32.0
2167,1,M7,404338,5,MALCOLM X BL/W 137 ST,40.81508,-73.940329,32.0
2168,1,M7,401069,6,MALCOLM X BL/W 135 ST,40.813711,-73.94132,32.0
2169,1,M7,401070,7,MALCOLM X BL/W 132 ST,40.811953,-73.942601,32.0
2170,1,M7,404337,8,MALCOLM X BL/W 129 ST,40.810005,-73.944029,32.0
2240,1,M10,404135,1,FRED DOUGLASS BL/W 158 ST,40.830954,-73.93599,32.0
2241,1,M10,401305,2,FRED DOUGLASS BL/W 155 ST,40.829091,-73.937451,32.0
2242,1,M10,401306,3,FRED DOUGLASS BL/W 154 ST,40.828306,-73.938048,32.0
2243,1,M10,401307,4,FRED DOUGLASS BL/W 152 ST,40.827019,-73.938993,32.0
2244,1,M10,401308,5,FRED DOUGLASS BL/W 150 ST,40.825949,-73.939723,32.0
2245,1,M10,404824,6,FRED DOUGLASS BL/W 147 ST,40.823913,-73.941264,32.0
2246,1,M10,401310,7,FRED DOUGLASS BL/W 145 ST,40.822522,-73.942285,32.0
2247,1,M10,401311,8,FRED DOUGLASS BL/W 142 ST,40.820659,-73.943641,32.0
2248,1,M10,401312,9,FRED DOUGLASS BL/W 140 ST,40.819419,-73.944553,32.0
2249,1,M10,401313,10,FRED DOUGLASS BL/W 138 ST,40.818185,-73.94545,32.0
2250,1,M10,401314,11,FRED DOUGLASS BL/W 135 ST,40.816206,-73.946889,32.0
2251,1,M10,401315,12,FRED DOUGLASS BL/W 133 ST,40.814919,-73.947829,32.0
2252,1,M10,401317,13,FRED DOUGLASS BL/W 129 ST,40.812828,-73.949339,32.0
2253,1,M10,403276,14,FRED DOUGLASS BL/W 128 ST,40.811896,-73.950046,32.0
2629,1,M102,400088,2,MALCOLM X BL/W 145 ST,40.820359,-73.93646,32.0
2630,1,M102,400089,3,MALCOLM X BL/W 142 ST,40.818247,-73.938003,32.0
2631,1,M102,400087,1,W 146 ST/MALCOLM X BL,40.821178,-73.935956,32.0
2632,1,M102,404339,4,MALCOLM X BL/W 139 ST,40.816345,-73.939396,32.0
2633,1,M102,404338,5,MALCOLM X BL/W 137 ST,40.81508,-73.940329,32.0
2634,1,M102,401069,6,MALCOLM X BL/W 135 ST,40.813711,-73.94132,32.0
2635,1,M102,401070,7,MALCOLM X BL/W 132 ST,40.811953,-73.942601,32.0
2636,1,M102,404337,8,MALCOLM X BL/W 129 ST,40.810005,-73.944029,32.0
472,0,M2,403267,42,CENTRAL PK N/5 AV,40.797182,-73.949152,28.0
473,0,M2,400224,43,CENTRAL PK N/MALCOLM X BL,40.798395,-73.952601,28.0
474,0,M2,400225,44,CENTRAL PK N/ADAM C POWELL BL,40.799354,-73.954975,28.0
475,0,M2,400226,45,ADAM C POWELL BL/W 113 ST,40.801484,-73.953579,28.0
476,0,M2,400228,46,ADAM C POWELL BL/W 116 ST,40.803426,-73.952158,28.0
477,0,M2,404963,47,ADAM C POWELL BL/WEST 119 ST,40.805343,-73.950713,28.0
478,0,M2,400230,48,ADAM C POWELL BL/W 121 ST,40.806598,-73.949844,28.0
479,0,M2,400231,49,ADAM C POWELL BL/W 123 ST,40.80752,-73.949175,28.0
480,0,M2,404283,50,ADAM C POWELL BL/W 125 ST,40.809158,-73.947978,28.0
596,0,M3,403267,42,CENTRAL PK N/5 AV,40.797182,-73.949152,28.0
597,0,M3,400224,43,CENTRAL PK N/MALCOLM X BL,40.798395,-73.952601,28.0
598,0,M3,400225,44,CENTRAL PK N/ADAM C POWELL BL,40.799354,-73.954975,28.0
619,0,M3,404071,51,ST NICHOLAS AV/W 124 ST,40.810354,-73.952753,28.0
648,0,M3,400390,45,CATHEDRAL PY/FRED DOUGLASS BL,40.80078,-73.958486,28.0
649,0,M3,401040,46,MANHATTAN AV/CATHEDRAL PKY,40.80148,-73.959315,28.0
650,0,M3,405092,47,MANHATTAN AV/W 113 ST,40.803344,-73.957959,28.0
651,0,M3,400394,48,MANHATTAN AV/W 116 ST,40.804877,-73.956842,28.0
652,0,M3,400395,49,MANHATTAN AV/W 119 ST,40.807171,-73.955168,28.0
653,0,M3,400396,50,MANHATTAN AV/W 121 ST,40.808447,-73.954236,28.0
766,0,M7,405092,45,MANHATTAN AV/W 113 ST,40.803344,-73.957959,28.0
767,0,M7,400394,46,MANHATTAN AV/W 116 ST,40.804877,-73.956842,28.0
799,0,M7,405087,44,MANHATTAN AV/W 111 ST,40.80173,-73.959138,28.0
800,0,M7,401044,47,W 116 ST/FRED DOUGLASS BL,40.804229,-73.955203,28.0
801,0,M7,401045,48,W 116 ST/ADAM C POWELL BL,40.802908,-73.952032,28.0
808,0,M7,404341,49,MALCOLM X BL / W 116 ST,40.802336,-73.94928,28.0
809,0,M7,401047,50,MALCOLM X BL/W 119 ST,40.804171,-73.947943,28.0
810,0,M7,404333,51,MALCOLM X BL/W 122 ST,40.806067,-73.946561,28.0
811,0,M7,404334,52,MALCOLM X BL/W 125 ST,40.80804,-73.945118,28.0
901,0,M10,401267,24,FRED DOUGLASS BL/W 111 ST,40.801444,-73.957433,28.0
902,0,M10,401268,25,FRED DOUGLASS BL/W 113 ST,40.802747,-73.956482,28.0
903,0,M10,401269,26,FRED DOUGLASS BL/W 116 ST,40.804742,-73.955025,28.0
904,0,M10,401270,27,FRED DOUGLASS BL/W 119 ST,40.806378,-73.953887,28.0
905,0,M10,401271,28,FRED DOUGLASS BL/W 121 ST,40.807445,-73.953051,28.0
906,0,M10,401272,29,FRED DOUGLASS BL/W 123 ST,40.809069,-73.951847,28.0
907,0,M10,405182,30,FRED DOUGLASS BL/W 125 ST,40.810559,-73.950766,28.0
1027,0,M4,403267,33,CENTRAL PK N/5 AV,40.797182,-73.949152,28.0
1028,0,M4,400224,34,CENTRAL PK N/MALCOLM X BL,40.798395,-73.952601,28.0
1029,0,M4,400225,35,CENTRAL PK N/ADAM C POWELL BL,40.799354,-73.954975,28.0
1044,0,M4,400390,36,CATHEDRAL PY/FRED DOUGLASS BL,40.80078,-73.958486,28.0
1119,0,M60+,402656,6,W 125 ST/ST NICHOLAS AV,40.810526,-73.952174,28.0
1120,0,M60+,402659,7,W 125 ST/MALCOLM X  BL,40.807514,-73.945026,28.0
1136,0,M101,402507,49,W 125 ST/MALCOLM X BL,40.808026,-73.945964,28.0
1137,0,M101,402509,51,W 125 ST/FRED DOUGLASS BL,40.810402,-73.951598,28.0
1188,0,M101,402506,48,W 125 ST/5 AV,40.806542,-73.94244,28.0
1189,0,M101,402508,50,W 125 ST/ADAM C POWELL BL,40.809228,-73.948781,28.0
1272,0,M102,404341,46,MALCOLM X BL / W 116 ST,40.802336,-73.94928,28.0
1273,0,M102,401047,47,MALCOLM X BL/W 119 ST,40.804171,-73.947943,28.0
1274,0,M102,404333,48,MALCOLM X BL/W 122 ST,40.806067,-73.946561,28.0
1275,0,M102,404334,49,MALCOLM X BL/W 125 ST,40.80804,-73.945118,28.0
1317,0,M116,405092,7,MANHATTAN AV/W 113 ST,40.803344,-73.957959,28.0
1318,0,M116,400394,8,MANHATTAN AV/W 116 ST,40.804877,-73.956842,28.0
1324,0,M116,405087,6,MANHATTAN AV/W 111 ST,40.80173,-73.959138,28.0
1325,0,M116,401044,9,W 116 ST/FRED DOUGLASS BL,40.804229,-73.955203,28.0
1326,0,M116,401045,10,W 116 ST/ADAM C POWELL BL,40.802908,-73.952032,28.0
1327,0,M116,401988,11,W 116 ST/MALCOLM X BL,40.801755,-73.949213,28.0
1328,0,M116,401989,12,W 116 ST/5 AV,40.800666,-73.94671,28.0
1842,1,M2,400283,23,ADAM C POWELL BL/W 125 ST,40.80918,-73.948379,28.0
1843,1,M2,400284,24,ADAM C POWELL BL/W 122 ST,40.806837,-73.950097,28.0
1844,1,M2,400285,25,ADAM C POWELL BL/W 120 ST,40.805602,-73.950997,28.0
1845,1,M2,400287,26,ADAM C POWELL BL/W 116 ST,40.803591,-73.952433,28.0
1846,1,M2,400288,27,ADAM C POWELL BL/W 114 ST,40.801714,-73.953836,28.0
1847,1,M2,400289,28,ADAM C POWELL BL/W 112 ST,40.80046,-73.95475,28.0
1931,1,M1,400098,11,5 AV/W 125 ST,40.806137,-73.942555,28.0
1932,1,M1,400099,12,MT MORRIS PK W/W 124 ST,40.80619,-73.944603,28.0
1933,1,M1,400100,13,MT MORRIS PK W/W 121 ST,40.804583,-73.94566,28.0
1934,1,M1,400101,14,W 120 ST/5 AV,40.80322,-73.944671,28.0
1935,1,M1,400102,15,5 AV/W 118 ST,40.801694,-73.945835,28.0
1936,1,M1,400103,16,5 AV/W 116 ST,40.800355,-73.946815,28.0
1937,1,M1,400105,17,5 AV/W 112 ST,40.79786,-73.948595,28.0
1984,1,M3,400479,30,MANHATTAN AV/W 122 ST,40.808628,-73.95429,28.0
1985,1,M3,405093,31,MANHATTAN AV/W 119 ST,40.807075,-73.955421,28.0
1986,1,M3,400482,32,MANHATTAN AV/W 116 ST,40.804751,-73.957121,28.0
1987,1,M3,400483,33,MANHATTAN AV/W 114 ST,40.803829,-73.957789,28.0
2139,1,M7,400482,16,MANHATTAN AV/W 116 ST,40.804751,-73.957121,28.0
2140,1,M7,400483,17,MANHATTAN AV/W 114 ST,40.803829,-73.957789,28.0
2157,1,M7,404274,13,W 116 ST/MALCOLM X BL,40.802292,-73.950025,28.0
2158,1,M7,401078,14,W 116 ST/ST NICHOLAS AV,40.803561,-73.953097,28.0
2159,1,M7,401079,15,W 116 ST/FRED DOUGLASS BL,40.804421,-73.955141,28.0
2171,1,M7,404336,9,MALCOLM X BL/W 127 ST,40.808753,-73.944937,28.0
2172,1,M7,803165,10,MALCOLM X BL/W 124 ST,40.807032,-73.946242,28.0
2173,1,M7,401074,11,MALCOLM X BL/W 122 ST,40.805595,-73.947252,28.0
2174,1,M7,404978,12,MALCOLM X B / W 119 ST,40.803636,-73.948676,28.0
2254,1,M10,405384,15,FREDERICK DOUGLASS BL/125 ST,40.810055,-73.95141,28.0
2255,1,M10,405289,16,FREDERICK DOUGLASS/W 121 ST,40.807524,-73.953286,28.0
2256,1,M10,404245,17,FRED DOUGLASS BL/W 119 ST,40.80609,-73.954262,28.0
2257,1,M10,404915,18,FREDERICK DOUGLASS BL/W 116 ST,40.804152,-73.955672,28.0
2258,1,M10,405247,19,FREDERICK DOUGLASS BL/114 ST,40.803307,-73.956318,28.0
2259,1,M10,401324,20,FRED DOUGLASS BL/W 112 ST,40.801644,-73.957505,28.0
2260,1,M10,401325,21,FRED DOUGLASS BL/CATHEDRAL PKY,40.800938,-73.957992,28.0
2261,1,M10,903228,22,110 ST/FREDERICK DOUGLAS BL,40.800832,-73.958331,28.0
2486,1,M60+,402507,15,W 125 ST/MALCOLM X BL,40.808026,-73.945964,28.0
2487,1,M60+,402509,16,W 125 ST/FRED DOUGLASS BL,40.810402,-73.951598,28.0
2493,1,M101,402656,28,W 125 ST/ST NICHOLAS AV,40.810526,-73.952174,28.0
2494,1,M101,402659,31,W 125 ST/MALCOLM X  BL,40.807514,-73.945026,28.0
2569,1,M101,402657,29,W 125 ST/FRED DOUGLASS BL,40.809908,-73.950705,28.0
2570,1,M101,402658,30,W 125 ST/ADAM C POWELL BL,40.8087,-73.947836,28.0
2626,1,M102,401988,13,W 116 ST/MALCOLM X BL,40.801755,-73.949213,28.0
2627,1,M102,401989,14,W 116 ST/5 AV,40.800666,-73.94671,28.0
2637,1,M102,404336,9,MALCOLM X BL/W 127 ST,40.808753,-73.944937,28.0
2638,1,M102,803165,10,MALCOLM X BL/W 124 ST,40.807032,-73.946242,28.0
2639,1,M102,401074,11,MALCOLM X BL/W 122 ST,40.805595,-73.947252,28.0
2640,1,M102,404978,12,MALCOLM X B / W 119 ST,40.803636,-73.948676,28.0
2679,1,M116,400482,14,MANHATTAN AV/W 116 ST,40.804751,-73.957121,28.0
2680,1,M116,400483,15,MANHATTAN AV/W 114 ST,40.803829,-73.957789,28.0
2692,1,M116,404274,11,W 116 ST/MALCOLM X BL,40.802292,-73.950025,28.0
2693,1,M116,401078,12,W 116 ST/ST NICHOLAS AV,40.803561,-73.953097,28.0
2694,1,M116,401079,13,W 116 ST/FRED DOUGLASS BL,40.804421,-73.955141,28.0
641,0,M3,400422,73,ST NICHOLAS AV/W 179 ST,40.848225,-73.934397,34.0
642,0,M3,400423,74,ST NICHOLAS AV/W 181 ST,40.849572,-73.933416,34.0
643,0,M3,403976,75,ST NICHOLAS AV/W 184 ST,40.851369,-73.932102,34.0
644,0,M3,400426,76,ST NICHOLAS AV/W 187 ST,40.853358,-73.930644,34.0
645,0,M3,404046,77,ST NICHOLAS AV/W 190 ST,40.855196,-73.929301,34.0
646,0,M3,404928,78,ST NICHOLAS AV/W 193 ST,40.856667,-73.928265,34.0
647,0,M3,903219,79,FT GEORGE AV/66 FT GEORGE AV,40.858092,-73.925535,34.0
1010,0,M4,400631,71,FT WASHINGTON AV/W 181 ST,40.851202,-73.938078,34.0
1011,0,M4,400632,72,FT WASHINGTON AV/W 183 ST,40.852396,-73.937654,34.0
1012,0,M4,400633,73,FT WASHINGTON AV/W 185 ST,40.853639,-73.937266,34.0
1013,0,M4,400634,74,FT WASHINGTON AV/W 187 ST,40.85507,-73.936723,34.0
1014,0,M4,400635,75,FT WASHINGTON AV/W 190 ST,40.857335,-73.935335,34.0
1015,0,M4,400636,76,FT WASHINGTON AV/CABRINI BL,40.858996,-73.934186,34.0
1078,0,M4,404117,77,FT TRYON PARK/OPP CAFE LOT,40.863331,-73.932397,34.0
1079,0,M4,803067,78,MARGARET CORBIN DR/CLOISTERS,40.865644,-73.932059,34.0
1205,0,M101,402744,73,AMSTERDAM AV/W 179 ST,40.847008,-73.931612,34.0
1206,0,M101,402745,74,AMSTERDAM AV/W 181 ST,40.848358,-73.930616,34.0
1207,0,M101,405185,75,AMSTERDAM AV/W 183 ST,40.849806,-73.929603,34.0
1208,0,M101,402748,76,AMSTERDAM AV/W 187 ST,40.852204,-73.927829,34.0
1209,0,M101,402749,77,AMSTERDAM AV/W 190 ST,40.853927,-73.926552,34.0
1210,0,M101,803020,78,AMSTERDAM AV/193 ST,40.855683,-73.925293,34.0
1247,0,M98,403439,9,W 179 ST/AMSTERDAM AV,40.847044,-73.932251,34.0
1248,0,M98,403440,10,W 179 ST/ST NICHOLAS AV,40.848025,-73.934477,34.0
1249,0,M98,404194,11,W 179 ST/WADSWORTH AV,40.848514,-73.935778,34.0
1250,0,M98,403670,12,W 179 ST/BROADWAY,40.849167,-73.937993,34.0
1251,0,M98,400631,13,FT WASHINGTON AV/W 181 ST,40.851202,-73.938078,34.0
1252,0,M98,400632,14,FT WASHINGTON AV/W 183 ST,40.852396,-73.937654,34.0
1253,0,M98,400633,15,FT WASHINGTON AV/W 185 ST,40.853639,-73.937266,34.0
1254,0,M98,400634,16,FT WASHINGTON AV/W 187 ST,40.85507,-73.936723,34.0
1255,0,M98,400635,17,FT WASHINGTON AV/W 190 ST,40.857335,-73.935335,34.0
1256,0,M98,400636,18,FT WASHINGTON AV/CABRINI BL,40.858996,-73.934186,34.0
1993,1,M3,405091,1,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.925388,34.0
1994,1,M3,403466,2,ST NICHOLAS AV/FORT GEORGE HILL,40.857071,-73.927934,34.0
1995,1,M3,400448,3,ST NICHOLAS AV/W 192 ST,40.856143,-73.928818,34.0
1996,1,M3,400449,4,ST NICHOLAS AV/W 190 ST,40.854494,-73.930039,34.0
1997,1,M3,403978,5,ST NICHOLAS AV/W 187 ST,40.85276,-73.931345,34.0
1998,1,M3,400452,6,ST NICHOLAS AV/W 184 ST,40.85079,-73.932783,34.0
1999,1,M3,400453,7,ST NICHOLAS AV/W 181 ST,40.849015,-73.934086,34.0
2376,1,M4,400639,3,FT WASHINGTON AV/CABRINI BL,40.859209,-73.934278,34.0
2377,1,M4,400640,4,FT WASHINGTON AV/W 190 ST,40.856809,-73.935921,34.0
2378,1,M4,400641,5,FT WASHINGTON AV/W 187 ST,40.854822,-73.937062,34.0
2379,1,M4,400642,6,FT WASHINGTON AV/W 185 ST,40.853134,-73.937591,34.0
2380,1,M4,400643,7,FT WASHINGTON AV/W 183 ST,40.851888,-73.937987,34.0
2381,1,M4,400644,8,FT WASHINGTON AV/W 181 ST,40.850634,-73.938487,34.0
2438,1,M4,403835,1,MARGARET CORBIN DR/CLOISTERS,40.865548,-73.932157,34.0
2439,1,M4,404118,2,FT TRYON PARK/CAFE LOT,40.863798,-73.932496,34.0
2502,1,M101,400448,1,ST NICHOLAS AV/W 192 ST,40.856143,-73.928818,34.0
2547,1,M101,404008,2,AMSTERDAM AV/W 190 ST,40.853438,-73.927069,34.0
2548,1,M101,402764,3,AMSTERDAM AV/W 188 ST,40.852241,-73.927959,34.0
